# MODIS Terra GEOGRAPHIC METADATA TEXT FILE day 2017-04-02\n# NFiles = 288, max geo IngestTime = 2017-04-03 07:50:45.120804\n# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MOD03.A2017092.1640.006.2017093060007.hdf,2017-04-02 16:40,6,91967,D,-71.4990445212803,43.711714885439,22.4128608921659,-101.385851493992,-99.4352927960218,-71.4954326794658,-78.480219957943,-101.40905057362,43.7331201897398,39.698893978804,22.3437906685832,25.4732878800511
MOD03.A2017092.1645.006.2017093060028.hdf,2017-04-02 16:45,6,91967,D,-78.7867760103616,25.7738161434088,4.74781130373084,-104.447061083798,-101.562196232842,-78.7815754178183,-83.5114669471721,-104.467034735818,25.8034793281275,22.4833770527806,4.72272620816809,7.6837238407404
MOD03.A2017092.1650.006.2017093060019.hdf,2017-04-02 16:50,6,91967,D,-83.6591824894524,7.85480984048308,-13.1111703390357,-108.435427916861,-104.530376835889,-83.6283912673949,-87.2505807920004,-108.442379834943,7.88574651224475,4.81643462341795,-13.1489480376587,-10.0169905905455
MOD03.A2017092.1655.006.2017093055954.hdf,2017-04-02 16:55,6,91967,D,-87.2407503273609,-9.94392529448638,-31.0216006471304,-113.940686819359,-108.445314596121,-87.0329439940472,-89.9694659392582,-113.948711060968,-9.92160514556317,-13.0587487241304,-31.1951464038059,-27.5249422773777
MOD03.A2017092.1700.006.2017093060009.hdf,2017-04-02 17:00,6,91967,D,-89.9404293114432,-27.4518001513067,-48.8924921862541,-122.480855059083,-113.920383603281,-89.5514692015781,-91.7640623270109,-122.572315921546,-27.4370420702812,-30.9640194197481,-49.1879445262593,-44.3977128102743
MOD03.A2017092.1705.006.2017093060049.hdf,2017-04-02 17:05,6,91967,D,-91.5269584362329,-44.3537355188575,-66.7235911974777,-138.536604045874,-122.437222143134,-91.1110718012514,-91.5411087113535,-138.811564602709,-44.3439295352016,-48.814567433587,-67.0512625003831,-59.7158537523247
MOD03.A2017092.1710.006.2017093060211.hdf,2017-04-02 17:10,6,91967,B,-74.3092773753666,-59.7645363896572,-84.5657172304956,-175.01434675444,-138.440596429645,-90.5920814581617,-72.6519721254936,-175.237885976937,-59.760350021006,-66.5498512474218,-84.3820106272535,-69.9015485977488
MOD03.A2017092.1715.006.2017093060431.hdf,2017-04-02 17:15,6,91967,N,180,-67.277431855046,-89.9935446693835,-180,-174.788325953878,-72.0102300845394,65.0710719663772,134.733530199264,-70.1635420018289,-83.7568349127687,-76.9104741929489,-66.9257222444184
MOD03.A2017092.1720.006.2017093060134.hdf,2017-04-02 17:20,6,91967,N,134.277227076693,-54.0569224873901,-77.6419363405866,64.5240395839484,134.279169795902,63.0040414782227,68.9892363645438,108.297450595023,-67.3209063376675,-77.3569581090691,-59.2067802762227,-53.842499767392
MOD03.A2017092.1725.006.2017093060011.hdf,2017-04-02 17:25,6,91967,N,107.727452955398,-37.8770129889848,-59.7108712947008,68.0529532271265,107.728725309346,68.556946116345,68.0459002959985,96.0343068963677,-54.1249796730171,-59.6981262072293,-41.4696681618281,-37.7324164600139
